ts	imei	mwra	p.android.chrome	p.android.documentsui	p.android.packageinstaller	p.android.settings	p.android.gm	p.android.externalstorage	p.system	p.android.gms	p.dogalize	p.process.gapps	p.katana	p.google	p.notifier	p.android.defcontainer	p.android.vending	p.inputmethod.latin	p.simulator	p.olauncher	p.browser.provider	p.gms.persistent
2018-05-14 19:48:00	863033069630348149	1.00000	11.33352	12.39279	12.70822	13.05760	11.35114	15.39019	10.19649	50.05683	0.00438	47.45066	59.10226	71.31821	58.30852	13.10603	98.68448	8.61529	61.32969	32.17101	28.62398	88.75850
2018-05-14 19:49:00	8630330696303481974	1.00000	11.77899	12.58484	13.10595	18.97297	11.34223	12.18773	12.86872	57.75077	0.00672	56.36017	49.32013	60.74686	61.01910	57.34824	42.48768	57.37418	13.01830	79.42991	29.63902	41.64997
2018-05-14 19:50:00	863033069630348107	0.00000	13.94083	12.21768	16.79666	10.23186	11.45182	9.53532	14.75549	39.66055	0.05823	68.42944	63.32755	33.61189	48.61525	12.73335	54.32049	27.25083	63.84529	62.76222	55.55468	80.87358
2018-05-14 19:51:00	3590433799317662147	0.00000	15.04447	14.42331	8.47828	9.27499	15.10887	12.66365	12.78051	65.53930	0.17546	58.96042	83.29451	59.88157	51.36435	35.58887	35.91337	3.08867	17.99024	26.70586	19.29913	40.57121
2018-05-14 19:52:00	8630330696303481057	1.00000	12.26637	8.14475	14.57571	14.64216	10.65016	15.12148	15.40443	45.87421	0.01098	47.35109	58.43862	47.89723	56.68070	43.46841	5.83481	18.81309	65.64651	40.65421	62.89987	22.87206
2018-05-14 19:53:00	3590433799317661370	0.00000	14.36333	14.19174	11.84811	12.30407	15.53836	14.32742	17.86760	51.46227	0.08877	64.13346	50.73833	27.18713	29.04938	44.13170	51.55692	93.99354	79.37813	72.10963	48.19176	47.50005
2018-05-14 19:54:00	3590433799317661941	0.00000	15.06703	16.05008	13.14648	7.32053	13.56427	7.46149	12.49309	43.93775	0.17941	59.72620	80.92368	58.24834	31.51784	58.50919	90.21835	5.69081	53.46288	64.13050	11.02614	19.88397
2018-05-14 19:55:00	8630330696303481289	1.00000	6.66695	7.31420	12.12316	10.73643	8.79751	14.69115	10.54010	53.98508	0.00007	58.01668	52.50204	57.05084	28.19159	53.56110	19.34203	44.45670	62.41310	99.72459	31.09279	45.66342
2018-05-14 19:56:00	863033069630348933	1.00000	11.57170	10.75766	9.46382	9.51218	13.66169	15.55193	11.69653	35.15272	0.00549	63.53168	59.80888	51.01758	59.85245	9.08621	88.44885	97.87481	26.39944	46.11871	63.87168	47.76604
2018-05-14 19:57:00	8630330696303482329	1.00000	13.28864	12.56397	10.71601	11.52826	11.44738	15.35194	8.58621	45.67038	0.03034	52.88335	44.89408	79.22797	47.74134	4.61707	96.37380	56.26583	31.89806	28.45195	35.82558	27.42630
2018-05-14 19:58:00	3590433799317661362	1.00000	13.90649	10.08469	14.30302	12.31389	10.02221	17.23863	14.03371	56.18161	0.05624	66.03804	43.22554	45.93908	65.49601	36.59365	20.23703	16.67699	37.82093	11.42335	93.69136	74.79818
2018-05-14 19:59:00	863033069630348578	0.00000	18.04170	7.22507	14.73327	13.01132	11.82051	11.04523	15.42125	52.75396	3.51221	38.00105	65.43145	73.71907	54.13627	39.51586	33.59361	41.26047	72.14090	40.28998	11.36690	12.26955
2018-05-14 20:00:00	3590433799317662493	1.00000	12.01843	9.21739	8.13888	11.57908	11.76138	11.25490	13.26107	25.85179	0.00856	68.77536	52.33057	46.45232	63.68615	6.67945	70.65199	14.18575	17.25705	97.57790	65.86286	99.40561
2018-05-14 20:01:00	8630330696303481024	0.00000	9.68259	15.28331	13.71613	11.84226	10.61227	8.82183	10.56833	51.24815	0.00083	65.22792	31.52676	46.08404	53.78495	95.30371	39.86102	11.58411	76.10578	8.86326	66.81979	35.78805
2018-05-14 20:02:00	863033069630348792	0.00000	13.21570	13.74738	13.30011	9.09568	12.58389	13.66064	14.83281	53.49524	0.02824	55.94950	40.39574	58.74996	55.78442	47.06156	45.04105	94.92893	93.98755	91.97481	15.43361	35.73399
2018-05-14 20:03:00	8630330696303481644	0.00000	12.74678	12.17713	13.69289	10.75153	10.72970	9.28531	14.48843	49.03260	0.01767	59.28203	57.96280	55.17466	44.43322	73.68503	55.47152	33.36510	84.29719	43.72193	93.53285	40.18879
2018-05-14 20:04:00	359043379931766072	0.00000	14.05597	14.03995	11.96170	13.05318	17.65197	16.97554	17.98422	49.99933	0.06533	73.04362	44.87133	62.70268	66.61945	82.07394	85.87117	4.12245	73.28319	0.46864	48.16029	22.45981
2018-05-14 20:05:00	3590433799317661370	1.00000	11.50024	12.33176	14.24589	14.30084	9.38830	14.50398	13.56424	47.11346	0.00513	52.79120	73.34123	53.90978	58.04620	26.86620	23.37616	30.41885	90.29394	10.98519	68.32645	98.26624
2018-05-14 20:06:00	863033069630348651	0.00000	11.16343	9.89863	13.75683	10.02658	11.24417	17.76919	6.90861	44.20168	0.00369	50.83682	69.49613	70.75211	56.28463	99.49704	27.93392	77.05615	43.83671	63.16430	28.58935	29.18814
2018-05-14 20:07:00	359043379931766635	0.00000	15.99633	15.59366	12.23212	10.63550	14.84238	11.09322	13.55327	46.80281	0.45429	68.19103	76.17596	45.27319	38.37196	42.36739	52.79473	85.56017	47.76370	86.05281	67.37438	33.29557
2018-05-14 20:08:00	3590433799317661685	0.00000	15.62621	15.29597	8.10495	7.85755	13.29083	11.00298	16.17133	62.52213	0.31378	52.01037	62.14724	52.19804	36.51331	52.07067	68.81208	54.12410	72.04829	67.80130	91.76901	75.41885
2018-05-14 20:09:00	863033069630348800	0.00000	9.60286	9.87304	9.76135	8.99722	12.96101	13.81111	12.23056	55.22272	0.00079	44.54155	49.27579	47.08432	47.79931	58.49781	5.95030	96.79682	84.97957	51.62592	53.48372	72.65906
2018-05-14 20:10:00	359043379931766478	1.00000	14.45206	8.35044	17.70238	11.45309	12.94017	13.05588	14.61748	44.54584	0.09706	54.67823	66.00580	52.53641	76.98196	38.77323	25.65299	92.98079	92.37127	56.91544	84.06196	89.90994
2018-05-14 20:11:00	863033069630348164	1.00000	15.52633	16.82094	11.93523	10.49467	12.53871	7.79066	12.12942	58.88843	0.28394	43.34575	41.58088	81.20270	43.53589	53.73703	14.98970	10.84869	43.99591	83.80300	41.92508	9.84432
2018-05-14 20:12:00	3590433799317662162	0.00000	16.48335	14.76859	9.39462	10.09470	15.27753	14.71370	14.58620	45.71118	0.73927	62.14358	69.60623	69.99744	33.74536	28.38842	66.91504	32.06987	47.50418	7.88150	41.70258	68.23295
2018-05-14 20:13:00	359043379931766593	0.00000	12.75339	12.32370	14.50733	12.07677	16.82897	18.37485	15.81099	44.49689	0.01779	32.89709	63.25104	65.05811	53.61769	0.73813	75.62577	74.58481	28.32956	25.42986	91.73688	87.23737
2018-05-14 20:14:00	863033069630348651	1.00000	16.05556	14.13505	12.32380	15.21575	12.57759	15.52181	13.01698	75.91937	0.48202	55.47758	50.86839	32.93883	30.73313	82.00727	47.85981	29.66053	19.62136	37.82740	60.42705	11.23365
2018-05-14 20:15:00	359043379931766007	1.00000	16.17250	16.10485	9.54553	7.90324	12.20771	12.39075	12.86705	49.11857	0.54178	55.08130	57.99541	47.10614	35.22209	87.00219	19.80883	7.95860	95.67443	57.97882	21.87698	71.45473
2018-05-14 20:16:00	8630330696303481974	1.00000	12.31514	8.63885	6.13498	9.71757	12.75119	11.61001	13.54284	70.36875	0.01144	68.05172	48.90636	50.53525	38.73720	62.12162	73.39141	87.74081	21.30267	40.93240	60.48024	63.39563
2018-05-14 20:17:00	359043379931766262	1.00000	9.38598	11.24110	15.11254	11.54810	9.45884	16.42656	7.46735	62.33652	0.00065	52.66671	62.87400	38.85020	15.72304	89.82024	21.15998	49.53169	23.11338	64.66509	25.74807	73.64750
2018-05-14 20:18:00	359043379931766171	1.00000	12.34418	7.85223	12.49012	13.94656	10.64425	20.21367	13.34684	51.11846	0.01181	71.38036	64.66452	63.50942	30.23208	0.74150	11.99677	11.16500	85.93124	18.53259	53.37920	24.58333
2018-05-14 20:19:00	3590433799317661875	1.00000	11.95093	10.36334	8.58020	11.32733	7.62733	12.90787	13.04183	48.01584	0.00801	52.94334	57.70656	66.54647	25.66254	68.97610	90.94019	15.58966	91.22315	9.11851	72.25765	0.16347
2018-05-14 20:20:00	863033069630348875	1.00000	13.70086	10.13206	13.10542	14.35021	10.44757	17.18717	9.87908	63.38877	0.04580	79.88921	65.47813	60.38304	64.49675	15.95091	54.16836	92.74607	32.09549	55.12260	31.95367	24.60206
2018-05-14 20:21:00	8630330696303481438	1.00000	13.32484	11.30108	15.81633	16.08983	7.06454	14.67985	16.42373	71.56685	0.03151	44.13653	71.27535	40.12708	50.32396	93.71331	56.57119	18.44607	45.49446	87.06141	55.83725	35.74816
2018-05-14 20:22:00	8630330696303482006	1.00000	9.61913	9.12082	8.60811	9.30137	11.60838	13.42046	10.85281	46.84353	0.00079	51.84137	73.51122	54.00960	43.12968	79.19928	89.37687	60.59661	16.52344	99.14021	65.74186	11.41206
2018-05-14 20:23:00	8630330696303481032	0.00000	17.77486	17.09034	7.90394	9.39745	13.80792	9.97868	14.40762	44.53855	2.68964	48.75481	66.13019	50.52403	45.12930	14.79709	98.72985	24.23300	44.54679	87.77730	0.68415	66.29039
2018-05-14 20:24:00	359043379931766072	1.00000	12.64530	12.26610	13.54126	14.73221	11.99647	16.80603	12.68647	36.10252	0.01599	66.46294	69.77981	63.97197	33.09406	0.58942	35.10332	51.34651	83.12454	7.61836	74.71391	56.54653
2018-05-14 20:25:00	863033069630348271	0.00000	13.14444	12.40022	13.82317	9.27013	12.20908	11.22578	12.01509	43.83425	0.02625	52.07113	63.32182	66.45408	48.66868	46.47775	62.89578	49.44228	79.33339	88.99116	49.18736	2.06073
2018-05-14 20:26:00	8630330696303482097	0.00000	14.39784	13.59101	13.47654	10.18021	13.91091	15.50019	11.11186	43.31220	0.09189	37.13383	58.45626	36.48413	34.85777	2.94951	90.82793	64.62465	14.77931	73.50193	44.75690	32.78874
2018-05-14 20:27:00	8630330696303481180	1.00000	16.16998	16.24842	13.30024	8.89225	13.04345	6.61297	12.91198	53.96059	0.54044	62.23773	58.78820	35.09840	43.27042	72.84619	87.84236	65.53882	55.22494	45.92906	24.75510	48.15345
2018-05-14 20:28:00	8630330696303481719	0.00000	12.51912	13.64225	13.11187	10.55440	8.58930	7.09157	12.51092	40.63992	0.01408	61.01856	46.82879	63.75183	45.61091	17.89038	70.57185	98.88948	79.84739	47.67064	39.82695	67.50766
2018-05-14 20:29:00	8630330696303481669	1.00000	11.13958	13.02422	13.13112	16.78542	10.49516	9.67997	13.73744	58.65502	0.00359	46.49811	51.63947	49.87881	49.99410	24.13690	45.24352	56.34402	47.82785	87.13502	76.69466	50.35177
2018-05-14 20:30:00	8630330696303481925	1.00000	12.75378	12.65436	15.11565	12.23061	12.12067	11.84588	14.30958	97.28978	0.01781	61.28556	42.08661	42.90312	61.24009	90.42801	37.86560	73.92446	91.44450	40.70623	85.97357	12.92633
2018-05-14 20:31:00	3590433799317661578	1.00000	10.69338	11.13340	9.94422	10.09802	11.82507	15.00809	8.28887	48.35716	0.00227	70.70437	62.09344	54.15789	59.48757	99.80159	92.90615	29.71444	97.03601	32.81058	59.94320	73.60222
2018-05-14 20:32:00	359043379931766122	0.00000	13.62045	11.13705	15.31195	14.43274	16.93526	11.78310	20.66409	39.96606	0.04227	54.77417	53.28515	74.77330	48.95648	25.84088	41.95914	48.49591	81.89830	12.47476	65.78741	66.87759
2018-05-14 20:33:00	863033069630348024	0.00000	18.48540	12.48493	12.33503	8.52727	15.45810	13.94086	15.61088	35.24846	5.47360	55.80811	60.58093	45.33291	47.91045	40.98096	39.60205	15.10370	97.43624	31.09468	66.82786	11.05977
2018-05-14 20:34:00	359043379931766304	1.00000	11.01992	10.25835	14.15481	17.00914	11.10939	12.73541	15.23522	41.63130	0.00317	39.15343	75.07803	36.49955	51.18102	53.17108	41.87254	12.54647	74.48118	54.50106	32.46684	1.37050
2018-05-14 20:35:00	359043379931766478	1.00000	14.61305	8.40402	13.12227	13.60969	9.84576	15.47665	12.23171	69.96962	0.11396	64.29305	43.11585	74.30701	34.87902	62.80491	72.79554	18.34002	72.72117	95.69849	59.56640	33.56073
2018-05-14 20:36:00	3590433799317662410	0.00000	16.92076	13.89320	14.28120	9.69082	15.40898	8.20392	12.49770	36.55801	1.14494	48.85197	58.64246	39.02842	68.54992	12.77884	60.15459	62.29078	17.00105	92.50942	68.83789	15.52973
2018-05-14 20:37:00	863033069630348073	0.00000	14.88936	11.81771	12.44888	9.52162	13.68862	18.66980	11.69097	54.40420	0.15023	43.93631	50.10808	27.68213	39.69956	4.86224	18.51150	77.32327	78.43199	69.91368	77.76350	3.81522
2018-05-14 20:38:00	863033069630348396	1.00000	14.09488	8.90178	13.84413	15.64571	7.77859	16.87794	13.11370	57.05497	0.06787	60.98467	54.33295	61.86282	55.07647	19.03587	52.41385	22.67014	72.27113	6.82019	38.52856	52.90698
2018-05-14 20:39:00	8630330696303482378	1.00000	11.59162	11.28039	14.59062	14.76852	13.90980	15.22521	15.56286	39.83055	0.00554	71.43418	56.47552	54.57697	48.29559	9.05700	7.78692	10.82767	44.51151	11.05624	9.37347	48.02541
2018-05-14 20:40:00	8630330696303482113	1.00000	11.17052	12.87308	12.17655	9.70663	12.31554	16.55932	7.81868	27.10194	0.00366	46.37818	52.78153	61.33592	53.79334	2.50259	46.96775	25.01093	20.76496	65.29535	81.87267	93.90947
2018-05-14 20:41:00	8630330696303481016	0.00000	16.44370	14.82852	10.10947	9.82084	17.05145	15.26037	15.24014	52.01472	0.71063	63.50622	56.51834	54.41747	52.80068	90.82618	62.99138	79.99247	31.70143	66.00144	51.31856	99.22000
2018-05-14 20:42:00	3590433799317661081	1.00000	13.82850	10.76222	11.98416	13.99174	9.88100	13.56108	10.91145	44.41694	0.05206	52.22351	65.24921	51.91181	53.69681	55.44087	81.23902	92.19853	21.43000	52.46199	64.50999	59.69959
2018-05-14 20:43:00	3590433799317661321	0.00000	14.54423	14.14768	11.29021	8.44440	11.74268	12.77221	12.24980	53.18771	0.10639	47.80422	77.58650	41.36149	64.55317	95.47634	3.19994	8.56137	9.84526	44.97068	33.23447	48.14358
2018-05-14 20:44:00	8630330696303482048	1.00000	9.47515	9.73708	8.59083	9.17654	10.10111	13.21469	12.79725	24.69744	0.00077	51.43869	65.44357	67.77355	71.19638	91.59110	15.45549	98.93901	59.36940	65.14992	23.84741	15.46781
2018-05-14 20:45:00	3590433799317661396	1.00000	11.31747	12.89348	11.57381	11.21402	8.06424	12.93379	11.40909	43.71714	0.00426	80.85940	66.95950	43.10660	44.78786	84.57471	36.90248	68.70206	49.43680	53.09659	96.30454	29.55601
2018-05-14 20:46:00	8630330696303481172	0.00000	19.03815	7.99728	19.46117	10.35584	6.87356	13.88252	12.84352	60.60542	9.51330	58.67297	58.23439	48.30040	40.29474	39.95934	97.29314	18.16241	56.30468	61.27493	54.96783	73.30899
2018-05-14 20:47:00	8630330696303482253	1.00000	12.65094	17.15000	18.48009	10.18835	11.32382	12.90498	12.90679	44.57235	0.01603	58.67436	55.23972	42.14540	63.72569	55.61359	33.18149	21.27923	57.09497	21.72565	58.20653	7.12119
2018-05-14 20:48:00	863033069630348503	1.00000	14.39889	13.20384	13.57400	14.22484	11.98609	17.21594	13.87730	49.41273	0.09203	50.98571	60.55050	40.75638	54.76306	52.06624	94.49412	60.62688	90.68060	91.50040	74.19987	79.81026
2018-05-14 20:49:00	3590433799317661925	1.00000	12.70395	10.91188	13.98232	9.67634	12.16419	11.70171	14.89774	59.21852	0.01695	59.54118	63.92788	43.56220	56.82784	45.36521	92.21349	56.90318	27.96815	58.98697	31.68494	75.27503
2018-05-14 20:50:00	8630330696303481354	0.00000	16.83609	14.58582	7.78761	8.87733	16.06967	10.24261	14.78486	61.92151	1.05197	35.99284	49.41458	43.80903	66.57683	48.01528	78.05424	61.81101	31.79974	68.30789	76.15673	65.56829
2018-05-14 20:51:00	3590433799317662436	1.00000	13.48780	16.29773	11.97253	13.65696	14.96028	11.39591	17.69415	36.48047	0.03703	56.02111	68.72172	39.77794	49.09041	25.28575	19.87240	79.69409	38.87661	51.40209	68.10272	96.56232
2018-05-14 20:52:00	8630330696303481610	1.00000	10.82310	10.35077	14.69275	12.22505	10.73650	15.94298	13.63076	49.02535	0.00260	67.26333	53.13617	63.28761	63.81455	1.41804	86.27174	8.55185	47.83471	96.08203	6.72188	37.04601
2018-05-14 20:53:00	8630330696303482394	1.00000	12.83895	7.98892	14.90437	18.42674	10.19722	16.91051	17.59758	34.77305	0.01935	71.59333	75.88624	44.91647	50.30077	28.56649	55.60947	98.72357	24.83138	26.31392	24.47571	60.40378
2018-05-14 20:54:00	359043379931766593	1.00000	8.70772	8.02698	10.31117	7.29594	10.60698	14.22544	12.36555	50.22951	0.00033	63.23811	59.40078	53.07446	51.56535	58.01303	61.54001	87.33802	70.17351	68.08829	2.94624	99.81187
2018-05-14 20:55:00	3590433799317662352	0.00000	12.51336	13.39978	17.21115	12.33229	15.94738	11.43006	16.65278	43.65405	0.01397	43.45534	64.19764	34.69047	57.23793	7.15884	59.22673	9.79282	63.20309	25.40823	38.98062	55.47717
2018-05-14 20:56:00	3590433799317661792	1.00000	14.21542	8.02901	14.48857	10.97039	8.21274	14.96662	11.58571	46.95640	0.07651	45.97987	39.33733	22.18440	32.37866	29.64465	69.80079	6.65558	9.73405	32.22179	63.94150	58.93899
2018-05-14 20:57:00	863033069630348412	1.00000	15.41636	9.12528	15.61102	12.22233	8.35256	15.52941	16.10312	63.93473	0.25435	79.27091	80.15621	46.17447	71.82092	59.40150	65.42570	4.50139	63.11997	44.79255	25.17322	38.30470
2018-05-14 20:58:00	3590433799317661768	1.00000	14.79262	14.98559	12.94816	13.28802	14.99903	13.62080	16.51134	33.05143	0.13638	50.91620	67.38939	66.20481	60.65894	40.32795	20.90369	3.99999	63.31733	29.92837	10.79833	59.42226
2018-05-14 20:59:00	863033069630348826	1.00000	12.19524	9.40195	12.35942	19.09494	11.73514	17.14190	15.86711	68.93853	0.01024	49.24965	64.44944	55.34720	48.99436	3.84604	77.97780	72.79187	80.69441	39.16833	35.00863	95.36764
2018-05-14 21:00:00	359043379931766346	1.00000	15.89152	10.43368	15.65941	9.78192	8.22543	15.75770	14.13695	40.74754	0.40916	64.30448	66.64866	57.13632	18.93337	5.17375	10.81987	7.04701	29.70503	87.93085	24.30314	63.61833
2018-05-14 21:01:00	8630330696303481842	1.00000	13.42117	9.40326	13.53557	11.28122	11.78713	12.97385	15.49410	46.91104	0.03469	55.49253	43.48645	63.25995	51.26847	48.63473	67.39943	80.69262	35.00526	75.68080	5.48335	7.40206
2018-05-14 21:02:00	8630330696303481255	0.00000	12.31159	15.96365	13.80096	11.22764	11.94213	9.63609	9.50593	54.83490	0.01144	72.35956	52.25714	56.84538	65.33821	44.34458	28.60883	38.60736	87.59261	82.55925	66.88887	21.22560
2018-05-14 21:03:00	3590433799317661537	0.00000	12.05409	15.22508	5.67206	8.48799	10.22677	10.68552	14.46944	47.38780	0.00889	50.51071	72.08234	54.87287	88.01278	21.91006	6.58889	7.61918	30.53440	39.23621	26.05110	45.13616
2018-05-14 21:04:00	3590433799317661586	0.00000	16.25065	13.82162	14.98494	10.17835	10.03650	10.32770	11.79658	35.36051	0.58583	66.64463	66.83549	45.30253	46.52576	43.92912	98.63241	86.84681	10.20047	48.24526	23.62757	90.60279
2018-05-14 21:05:00	863033069630348677	1.00000	12.12856	8.89573	13.30097	12.65727	12.07133	15.96613	14.47950	49.30100	0.00953	55.95294	60.11867	45.35137	61.56474	62.13399	50.44193	7.34797	81.92860	50.15184	43.35739	45.50012
2018-05-14 21:06:00	863033069630348099	0.00000	16.09717	15.70131	11.21695	9.09289	10.21114	9.40008	10.80249	36.73916	0.50247	64.77161	68.45066	27.94445	57.98788	6.77898	70.56542	37.38820	9.75369	23.38890	5.03206	78.94858
2018-05-14 21:07:00	8630330696303481875	1.00000	12.49544	12.41837	12.84559	13.02931	12.19100	12.99199	12.18091	64.96823	0.01371	42.78623	57.89601	43.23605	44.76996	15.32388	8.71203	49.53229	66.08679	39.59401	24.01617	70.54419
2018-05-14 21:08:00	863033069630348933	0.00000	13.89909	12.30703	16.27300	11.13717	12.80354	6.95280	14.42161	60.99781	0.05583	65.16491	52.32997	49.00120	36.29568	40.25620	53.44629	70.79622	9.25626	97.43310	62.47086	33.13909
2018-05-14 21:09:00	359043379931766502	0.00000	17.61200	12.05203	10.05394	9.93346	15.82347	16.57806	13.98580	42.36717	2.28542	64.20007	55.31427	63.76827	45.40074	6.41783	99.23328	47.05177	13.20151	43.40084	29.69951	74.08543
2018-05-14 21:10:00	3590433799317661032	1.00000	12.79145	8.32651	12.68417	17.21836	9.81941	15.89021	16.17936	58.91983	0.01843	61.74564	43.30351	49.67374	78.15653	67.34497	87.56332	27.72942	34.01267	14.92460	76.09787	88.13911
2018-05-14 21:11:00	359043379931766494	0.00000	17.49788	16.43887	9.51264	9.44697	17.07410	11.58097	14.77399	51.29970	2.03903	35.23966	60.62350	54.08206	58.48876	89.81002	26.96538	88.08143	88.03297	57.95901	70.86205	28.55514
2018-05-14 21:12:00	863033069630348545	1.00000	11.75947	13.27374	10.39365	14.79046	7.02913	12.12923	11.61124	54.92004	0.00662	52.72048	49.46283	34.01734	37.49126	93.23059	71.69416	44.07339	26.56073	14.27073	54.41304	55.81486
2018-05-14 21:13:00	8630330696303481396	1.00000	10.30762	10.78548	8.11728	9.43044	9.96598	12.56814	12.39589	79.36613	0.00156	49.05709	37.54789	43.91840	65.30298	19.23927	31.28382	80.09828	63.63147	68.49585	43.49437	42.39171
2018-05-14 21:14:00	359043379931766452	0.00000	14.61107	13.39414	11.10591	11.50356	15.35462	15.01978	15.51170	78.20341	0.11373	46.25853	66.66920	77.77748	51.44212	39.67374	68.60227	43.69330	4.84827	11.08576	57.56786	9.13616
2018-05-14 21:15:00	359043379931766866	0.00000	13.85286	14.78520	13.81517	7.65221	15.01323	5.18022	11.83565	47.05463	0.05334	55.54954	86.32413	31.11469	38.15448	6.04817	83.65498	91.25545	71.58008	9.28931	85.88530	33.47788
2018-05-14 21:16:00	3590433799317661115	0.00000	12.12260	12.19025	10.16713	11.08020	10.26353	14.10134	8.94885	55.25194	0.00945	25.43631	56.51645	60.36050	60.75292	79.30312	12.93397	98.52518	45.93425	25.89644	8.13039	21.49583
2018-05-14 21:17:00	3590433799317661487	0.00000	12.97861	9.48971	9.24273	9.77848	10.52011	13.14833	9.43492	64.11382	0.02226	68.02718	48.31330	55.87911	41.61377	57.52886	79.02218	31.96403	20.99997	27.73652	28.30542	17.85020
2018-05-14 21:18:00	8630330696303481610	1.00000	10.74208	10.61000	12.54785	11.60865	9.88098	16.86051	7.26902	64.38936	0.00240	68.29801	34.88559	44.27801	57.69581	14.58941	13.53081	45.87317	58.76167	96.91874	86.97281	56.12599
